"행정구역별(시군구)","항목","단위","2016 년",
"금정구","여자","","126431",
"금정구","내국인-계","","243472",
"금정구","내국인-남자","","119423",
"금정구","내국인-여자","","124049",
"금정구","외국인-계","","4280",
"금정구","외국인-남자","","1898",
"금정구","외국인-여자","","2382",
"금정구","가구-계","","99883",
"금정구","일반가구","","98500",
"금정구","집단가구","","78",
"금정구","외국인가구","","1305",
"금정구","주택-계","","80635",
"금정구","단독주택","","16533",
"금정구","아파트","","43064",
"금정구","연립주택","","3156",
"금정구","다세대주택","","16592",
"금정구","비거주용 건물내 주택","","1290",
"금정구","주택이외의 거처","","3332",
"강서구","총인구","","106106",
"강서구","남자","","56436",
"강서구","여자","","49670",
"강서구","내국인-계","","99957",
"강서구","내국인-남자","","51104",
"강서구","내국인-여자","","48853",
"강서구","외국인-계","","6149",
"강서구","외국인-남자","","5332",
"강서구","외국인-여자","","817",
"강서구","가구-계","","39004",
"강서구","일반가구","","37589",
"강서구","집단가구","","39",
"강서구","외국인가구","","1376",
"강서구","주택-계","","33041",
"강서구","단독주택","","8791",
"강서구","아파트","","23424",
"강서구","연립주택","","65",
"강서구","다세대주택","","439",
"강서구","비거주용 건물내 주택","","322",
"강서구","주택이외의 거처","","2441",
"연제구","총인구","","201181",
"연제구","남자","","97645",
"연제구","여자","","103536",
"연제구","내국인-계","","200295",
"연제구","내국인-남자","","97271",
"연제구","내국인-여자","","103024",
"연제구","외국인-계","","886",
"연제구","외국인-남자","","374",
"연제구","외국인-여자","","512",
"연제구","가구-계","","78375",
"연제구","일반가구","","78070",
"연제구","집단가구","","31",
"연제구","외국인가구","","274",
"연제구","주택-계","","66576",
"연제구","단독주택","","13199",
"연제구","아파트","","41632",
"연제구","연립주택","","1504",
"연제구","다세대주택","","9334",
"연제구","비거주용 건물내 주택","","907",
"연제구","주택이외의 거처","","3655",
"수영구","총인구","","172667",
"수영구","남자","","82208",
"수영구","여자","","90459",
"수영구","내국인-계","","171242",
"수영구","내국인-남자","","81524",
"수영구","내국인-여자","","89718",
"수영구","외국인-계","","1425",
"수영구","외국인-남자","","684",
"수영구","외국인-여자","","741",
"수영구","가구-계","","71355",
"수영구","일반가구","","70784",
"수영구","집단가구","","28",
"수영구","외국인가구","","543",
"수영구","주택-계","","62169",
"수영구","단독주택","","10736",
"수영구","아파트","","33489",
"수영구","연립주택","","2388",
"수영구","다세대주택","","14821",
"수영구","비거주용 건물내 주택","","735",
"수영구","주택이외의 거처","","3815",
"사상구","총인구","","235080",
"사상구","남자","","118502",
"사상구","여자","","116578",
"사상구","내국인-계","","229653",
"사상구","내국인-남자","","115426",
"사상구","내국인-여자","","114227",
"사상구","외국인-계","","5427",
"사상구","외국인-남자","","3076",
"사상구","외국인-여자","","2351",
"사상구","가구-계","","92084",
"사상구","일반가구","","90745",
"사상구","집단가구","","41",
"사상구","외국인가구","","1298",
"사상구","주택-계","","74285",
"사상구","단독주택","","10881",
"사상구","아파트","","54487",
"사상구","연립주택","","747",
"사상구","다세대주택","","7254",
"사상구","비거주용 건물내 주택","","916",
"사상구","주택이외의 거처","","2770",
"기장군","총인구","","154091",
"기장군","남자","","76158",
"기장군","여자","","77933",
"기장군","내국인-계","","151692",
"기장군","내국인-남자","","74455",
"기장군","내국인-여자","","77237",
"기장군","외국인-계","","2399",
"기장군","외국인-남자","","1703",
"기장군","외국인-여자","","696",
"기장군","가구-계","","57362",
"기장군","일반가구","","56777",
"기장군","집단가구","","45",
"기장군","외국인가구","","540",
"기장군","주택-계","","54029",
"기장군","단독주택","","8193",
"기장군","아파트","","40115",
"기장군","연립주택","","1531",
"기장군","다세대주택","","3604",
"기장군","비거주용 건물내 주택","","586",
"기장군","주택이외의 거처","","1834",
"대구광역시","총인구","","2461002",
"대구광역시","남자","","1223733",
"대구광역시","여자","","1237269",
"대구광역시","내국인-계","","2430510",
"대구광역시","내국인-남자","","1205785",
"대구광역시","내국인-여자","","1224725",
"대구광역시","외국인-계","","30492",
"대구광역시","외국인-남자","","17948",
"대구광역시","외국인-여자","","12544",
"대구광역시","가구-계","","945483",
"대구광역시","일반가구","","935753",
"대구광역시","집단가구","","399",
"대구광역시","외국인가구","","9331",
"대구광역시","주택-계","","761054",
"대구광역시","단독주택","","155568",
"대구광역시","아파트","","532090",
"대구광역시","연립주택","","9433",
"대구광역시","다세대주택","","53440",
"대구광역시","비거주용 건물내 주택","","10523",
"대구광역시","주택이외의 거처","","16695",
"읍부","총인구","","143546",
"읍부","남자","","73341",
"읍부","여자","","70205",
"읍부","내국인-계","","139340",
"읍부","내국인-남자","","70440",
"읍부","내국인-여자","","68900",
"읍부","외국인-계","","4206",
"읍부","외국인-남자","","2901",
"읍부","외국인-여자","","1305",
"읍부","가구-계","","50097",
"읍부","일반가구","","48855",
"읍부","집단가구","","33",
"읍부","외국인가구","","1209",
"읍부","주택-계","","46157",
"읍부","단독주택","","4427",
"읍부","아파트","","39738",
"읍부","연립주택","","459",
"읍부","다세대주택","","1133",
"읍부","비거주용 건물내 주택","","400",
"읍부","주택이외의 거처","","1143",
"면부","총인구","","69349",
"면부","남자","","35955",
"면부","여자","","33394",
"면부","내국인-계","","67212",
"면부","내국인-남자","","34377",
"면부","내국인-여자","","32835",
"면부","외국인-계","","2137",
"면부","외국인-남자","","1578",
"면부","외국인-여자","","559",
"면부","가구-계","","27349",
"면부","일반가구","","26849",
"면부","집단가구","","23",
"면부","외국인가구","","477",
"면부","주택-계","","29436",
"면부","단독주택","","8843",
"면부","아파트","","19122",
"면부","연립주택","","176",
"면부","다세대주택","","833",
"면부","비거주용 건물내 주택","","462",
"면부","주택이외의 거처","","995",
"동부","총인구","","2248107",
"동부","남자","","1114437",
"동부","여자","","1133670",
"동부","내국인-계","","2223958",
"동부","내국인-남자","","1100968",
"동부","내국인-여자","","1122990",
"동부","외국인-계","","24149",
"동부","외국인-남자","","13469",
"동부","외국인-여자","","10680",
"동부","가구-계","","868037",
"동부","일반가구","","860049",
"동부","집단가구","","343",
"동부","외국인가구","","7645",
"동부","주택-계","","685461",
"동부","단독주택","","142298",
"동부","아파트","","473230",
"동부","연립주택","","8798",
"동부","다세대주택","","51474",
"동부","비거주용 건물내 주택","","9661",
"동부","주택이외의 거처","","14557",
"중구","총인구","","77234",
"중구","남자","","37361",
"중구","여자","","39873",
"중구","내국인-계","","76435",
"중구","내국인-남자","","36979",
"중구","내국인-여자","","39456",
"중구","외국인-계","","799",
"중구","외국인-남자","","382",
"중구","외국인-여자","","417",
"중구","가구-계","","33679",
"중구","일반가구","","33349",
"중구","집단가구","","30",
"중구","외국인가구","","300",
"중구","주택-계","","25971",
"중구","단독주택","","8304",
"중구","아파트","","14776",
"중구","연립주택","","766",
"중구","다세대주택","","1247",
"중구","비거주용 건물내 주택","","878",
"중구","주택이외의 거처","","2066",
"동구","총인구","","341583",
"동구","남자","","168800",
"동구","여자","","172783",
"동구","내국인-계","","339623",
"동구","내국인-남자","","168033",
"동구","내국인-여자","","171590",
"동구","외국인-계","","1960",
"동구","외국인-남자","","767",
"동구","외국인-여자","","1193",
"동구","가구-계","","134469",
"동구","일반가구","","133741",
"동구","집단가구","","63",
"동구","외국인가구","","665",
"동구","주택-계","","115006",
"동구","단독주택","","25304",
"동구","아파트","","72444",
"동구","연립주택","","2294",
"동구","다세대주택","","13150",
"동구","비거주용 건물내 주택","","1814",
"동구","주택이외의 거처","","2934",
"서구","총인구","","197210",
"서구","남자","","99299",
"서구","여자","","97911",
"서구","내국인-계","","194389",
